mgm_bldrgst_pk,sigungu_cd,bjdong_cd,plat_gb_cd,bun,ji,dong_nm,t_unit
11410-31166,11410,12000,0,0376,0000,105동,1155
11410-31167,11410,12000,0,0376,0000,101동,1155
11590-5126,11590,10700,0,0169,0008,9동,1152
11590-5127,11590,10700,0,0169,0008,8동,1152
11590-5128,11590,10700,0,0169,0008,7동,1152
11590-5129,11590,10700,0,0169,0008,6동,1152
11590-5130,11590,10700,0,0169,0008,5동,1152
11590-5131,11590,10700,0,0169,0008,3동,1152
11590-5132,11590,10700,0,0169,0008,2동,1152
11590-5133,11590,10700,0,0169,0008,1동,1152
11590-5134,11590,10700,0,0169,0008,13동,1152
11590-5135,11590,10700,0,0169,0008,12동,1152
11590-5136,11590,10700,0,0169,0008,11동,1152
11590-5137,11590,10700,0,0169,0008,10동,1152
11200-11045,11200,10800,0,0015,0000,112동,1150
11200-11046,11200,10800,0,0015,0000,111동,1150
11200-11047,11200,10800,0,0015,0000,110동,1150
11200-11048,11200,10800,0,0015,0000,109동,1150
11200-11049,11200,10800,0,0015,0000,108동,1150
11200-11050,11200,10800,0,0015,0000,107동,1150
11200-11051,11200,10800,0,0015,0000,106동,1150
11200-11056,11200,10800,0,0015,0000,105동,1150
11200-11057,11200,10800,0,0015,0000,104동,1150
11200-11058,11200,10800,0,0015,0000,103동,1150
11200-11059,11200,10800,0,0015,0000,102동,1150
11200-11060,11200,10800,0,0015,0000,101동,1150
11200-11061,11200,10800,0,0015,0000,113동,1150
11200-11068,11200,10800,0,0015,0000,114동,1150
11200-100207058,11200,10100,0,0811,0000,207동,1148
11200-100207097,11200,10100,0,0811,0000,208동,1148
11200-100207395,11200,10100,0,0811,0000,201동,1148
11200-100207457,11200,10100,0,0811,0000,202동,1148
11200-100207550,11200,10100,0,0811,0000,209동,1148
11200-100207609,11200,10100,0,0811,0000,210동,1148
11200-100207696,11200,10100,0,0811,0000,203동,1148
11200-100207789,11200,10100,0,0811,0000,211동,1148
11200-100207924,11200,10100,0,0811,0000,204동,1148
11200-100208011,11200,10100,0,0811,0000,212동,1148
11200-100208068,11200,10100,0,0811,0000,205동,1148
11200-100208155,11200,10100,0,0811,0000,213동,1148
11200-100208209,11200,10100,0,0811,0000,214동,1148
11200-100208421,11200,10100,0,0811,0000,206동,1148
11350-1175,11350,10200,0,0774,0000,106동,1147
11350-1178,11350,10200,0,0774,0000,108동,1147
11350-1179,11350,10200,0,0774,0000,107동,1147
11350-1180,11350,10200,0,0774,0000,105동,1147
11350-1181,11350,10200,0,0774,0000,104동,1147
11350-1182,11350,10200,0,0774,0000,103동,1147
11350-1183,11350,10200,0,0774,0000,102동,1147
11350-1184,11350,10200,0,0774,0000,101동,1147
11680-100189208,11680,10500,0,0016,0002,1단지 110동,1144
11680-100189586,11680,10500,0,0016,0002,1단지 111동,1144
11680-100189622,11680,10500,0,0016,0002,1단지 112동,1144
11680-100189836,11680,10500,0,0016,0002,1단지 101동,1144
11680-100189866,11680,10500,0,0016,0002,1단지 102동,1144
11680-100189955,11680,10500,0,0016,0002,1단지 113동,1144
11680-100190250,11680,10500,0,0016,0002,1단지 103동,1144
11680-100190414,11680,10500,0,0016,0002,1단지 114동,1144
11680-100190529,11680,10500,0,0016,0002,1단지 115동,1144
11680-100190731,11680,10500,0,0016,0002,1단지 104동,1144
11680-100190891,11680,10500,0,0016,0002,1단지 105동,1144
11680-100191083,11680,10500,0,0016,0002,1단지 116동,1144
11680-100191475,11680,10500,0,0016,0002,1단지 106동,1144
11680-100191557,11680,10500,0,0016,0002,1단지 117동,1144
11680-100192012,11680,10500,0,0016,0002,1단지 107동,1144
11680-100192079,11680,10500,0,0016,0002,1단지 108동,1144
11680-100192316,11680,10500,0,0016,0002,1단지 109동,1144
11740-100199597,11740,10200,0,0499,0000,102동,1142
11740-100199710,11740,10200,0,0499,0000,103동,1142
11740-100199823,11740,10200,0,0499,0000,101동,1142
11740-100199936,11740,10200,0,0499,0000,104동,1142
11740-100200049,11740,10200,0,0499,0000,110동,1142
11740-100200116,11740,10200,0,0499,0000,105동,1142
11740-100200217,11740,10200,0,0499,0000,111동,1142
11740-100200266,11740,10200,0,0499,0000,112동,1142
11740-100200339,11740,10200,0,0499,0000,106동,1142
11740-100200370,11740,10200,0,0499,0000,107동,1142
11740-100200449,11740,10200,0,0499,0000,113동,1142
11740-100200522,11740,10200,0,0499,0000,108동,1142
11740-100200601,11740,10200,0,0499,0000,114동,1142
11740-100200674,11740,10200,0,0499,0000,109동,1142
11470-1539,11470,10100,0,0337,0000,제213동,1140
11470-1540,11470,10100,0,0337,0000,제212동,1140
11470-1541,11470,10100,0,0337,0000,제211동,1140
11470-1542,11470,10100,0,0337,0000,제210동,1140
11470-1543,11470,10100,0,0337,0000,제209동,1140
11470-1544,11470,10100,0,0337,0000,제208동,1140
11470-1545,11470,10100,0,0337,0000,제207동,1140
11470-1546,11470,10100,0,0337,0000,제206동,1140
11470-1547,11470,10100,0,0337,0000,제205동,1140
11470-1548,11470,10100,0,0337,0000,제203동,1140
11470-1549,11470,10100,0,0337,0000,제202동,1140
11470-1550,11470,10100,0,0337,0000,제201동,1140
11470-1553,11470,10100,0,0337,0002,제103동,1140
11470-1554,11470,10100,0,0337,0002,제102동,1140
11470-1555,11470,10100,0,0337,0002,제101동,1140
11650-13367,11650,10700,0,0001,0001,22동,1140
11650-13368,11650,10700,0,0001,0001,25동,1140
11650-13369,11650,10700,0,0001,0001,26동,1140
11650-13370,11650,10700,0,0001,0001,29동,1140
11650-13371,11650,10700,0,0001,0001,33동,1140
11650-13372,11650,10700,0,0001,0001,35동,1140
11650-13373,11650,10700,0,0001,0001,36동,1140
11650-13374,11650,10700,0,0001,0001,28동,1140
11650-13375,11650,10700,0,0001,0001,38동,1140
11650-13376,11650,10700,0,0001,0001,37동,1140
11650-13377,11650,10700,0,0001,0001,24동,1140
11650-13378,11650,10700,0,0001,0001,34동,1140
11650-13379,11650,10700,0,0001,0001,32동,1140
11650-13380,11650,10700,0,0001,0001,27동,1140
11650-13381,11650,10700,0,0001,0001,23동,1140
11710-100455707,11710,10900,0,0879,0000,2202동,1139
11710-100455798,11710,10900,0,0879,0000,2201동,1139
11710-100455901,11710,10900,0,0879,0000,2207동,1139
11710-100456013,11710,10900,0,0879,0000,2211동,1139
11710-100456078,11710,10900,0,0879,0000,2212동,1139
11710-100456179,11710,10900,0,0879,0000,2208동,1139
11710-100456309,11710,10900,0,0879,0000,2203동,1139
11710-100456370,11710,10900,0,0879,0000,2204동,1139
11710-100456443,11710,10900,0,0879,0000,2205동,1139
11710-100456548,11710,10900,0,0879,0000,2209동,1139
11710-100456647,11710,10900,0,0879,0000,2206동,1139
11710-100456767,11710,10900,0,0879,0000,2210동,1139
11650-18160,11650,10800,0,1682,0000,101동,1129
11650-18161,11650,10800,0,1682,0000,102동,1129
11650-18162,11650,10800,0,1682,0000,110동,1129
11650-18163,11650,10800,0,1682,0000,104동,1129
11650-18164,11650,10800,0,1682,0000,112동,1129
11650-18168,11650,10800,0,1682,0000,109동,1129
11650-18169,11650,10800,0,1682,0000,108동,1129
11650-18170,11650,10800,0,1682,0000,107동,1129
11650-18172,11650,10800,0,1682,0000,106동,1129
11650-18173,11650,10800,0,1682,0000,113동,1129
11650-18177,11650,10800,0,1682,0000,105동,1129
11650-18178,11650,10800,0,1682,0000,111동,1129
11650-18179,11650,10800,0,1682,0000,103동,1129
11680-2200,11680,11800,0,0467,0000,씨동,1129
11680-2201,11680,11800,0,0467,0000,비동,1129
11680-2202,11680,11800,0,0467,0000,에이동,1129
11290-25306,11290,13400,0,1279,0000,105동,1125
11290-25307,11290,13400,0,1279,0000,107동,1125
11290-25308,11290,13400,0,1279,0000,106동,1125
11290-25309,11290,13400,0,1279,0000,110동,1125
11290-25310,11290,13400,0,1279,0000,112동,1125
11290-25311,11290,13400,0,1279,0000,114동,1125
11290-25313,11290,13400,0,1279,0000,101동,1125
11290-25314,11290,13400,0,1279,0000,104동,1125
11290-25315,11290,13400,0,1279,0000,103동,1125
11290-25316,11290,13400,0,1279,0000,102동,1125
11290-25318,11290,13400,0,1279,0000,115동,1125
11290-25319,11290,13400,0,1279,0000,113동,1125
11290-25320,11290,13400,0,1279,0000,111동,1125
11290-25321,11290,13400,0,1279,0000,109동,1125
11290-25329,11290,13400,0,1279,0000,108동,1125
11305-100195250,11305,10200,0,0229,0000,,1123
11305-100217498,11305,10200,0,0229,0000,,1123
11305-17932,11305,10200,0,0229,0000,507,1123
11305-17933,11305,10200,0,0229,0000,504,1123
11305-17934,11305,10200,0,0229,0000,506,1123
11305-17935,11305,10200,0,0229,0000,505,1123
11305-17936,11305,10200,0,0229,0000,503동,1123
11305-17938,11305,10200,0,0229,0000,508,1123
11305-17939,11305,10200,0,0229,0000,501동,1123
11305-17940,11305,10200,0,0229,0000,502동,1123
11590-4787,11590,10200,0,0521,0000,122동,1122
11590-4788,11590,10200,0,0521,0000,121동,1122
11590-4789,11590,10200,0,0521,0000,120동,1122
11590-4790,11590,10200,0,0521,0000,119동,1122
11590-4791,11590,10200,0,0521,0000,118동,1122
11590-4792,11590,10200,0,0521,0000,117동,1122
11590-4793,11590,10200,0,0521,0000,116동,1122
11590-4794,11590,10200,0,0521,0000,115동,1122
11590-4795,11590,10200,0,0521,0000,114동,1122
11590-4796,11590,10200,0,0521,0000,113동,1122
11590-4797,11590,10200,0,0521,0000,112동,1122
11590-4798,11590,10200,0,0521,0000,111동,1122
11590-4799,11590,10200,0,0521,0000,110동,1122
11590-4800,11590,10200,0,0521,0000,109동,1122
11590-4801,11590,10200,0,0521,0000,108동,1122
11590-4802,11590,10200,0,0521,0000,107동,1122
11590-4803,11590,10200,0,0521,0000,106동,1122
11590-4804,11590,10200,0,0521,0000,105동,1122
11590-4805,11590,10200,0,0521,0000,104동,1122
11590-4806,11590,10200,0,0521,0000,103동,1122
11590-4807,11590,10200,0,0521,0000,102동,1122
11590-4808,11590,10200,0,0521,0000,101동,1122
11650-100205373,11650,10700,0,0030,0026,101동,1119
11650-100205497,11650,10700,0,0030,0026,107동,1119
11650-100205634,11650,10700,0,0030,0026,102동,1119
11650-100205703,11650,10700,0,0030,0026,103동,1119
11650-100205821,11650,10700,0,0030,0026,105동,1119
11650-100205957,11650,10700,0,0030,0026,108동,1119
11650-100206094,11650,10700,0,0030,0026,104동,1119
11650-100206230,11650,10700,0,0030,0026,106동,1119
11650-100206367,11650,10700,0,0030,0026,109동,1119
11200-16425,11200,11300,0,0250,0000,101동,1114
11200-16426,11200,11300,0,0250,0000,104동,1114
11200-16427,11200,11300,0,0250,0000,106동,1114
11200-16428,11200,11300,0,0250,0000,103동,1114
11200-16429,11200,11300,0,0250,0000,107동,1114
11200-16431,11200,11300,0,0250,0000,110동,1114
11200-16432,11200,11300,0,0250,0000,109동,1114
11200-16433,11200,11300,0,0250,0000,108동,1114
11200-16434,11200,11300,0,0250,0000,105동,1114
11200-16435,11200,11300,0,0250,0000,102동,1114
11410-31169,11410,12000,0,0377,0000,101동,1114
11410-31170,11410,12000,0,0377,0000,105동,1114
11410-31171,11410,12000,0,0377,0000,106동,1114
11410-31172,11410,12000,0,0377,0000,102동,1114
11410-31173,11410,12000,0,0377,0000,114동,1114
11410-31174,11410,12000,0,0377,0000,113동,1114
11410-31175,11410,12000,0,0377,0000,112동,1114
11410-31176,11410,12000,0,0377,0000,111동,1114
11410-31177,11410,12000,0,0377,0000,110동,1114
11410-31178,11410,12000,0,0377,0000,109동,1114
11410-31179,11410,12000,0,0377,0000,108동,1114
11410-31180,11410,12000,0,0377,0000,107동,1114
11410-31181,11410,12000,0,0377,0000,103동,1114
11410-31183,11410,12000,0,0377,0000,104동,1114
11500-2286,11500,10400,0,1482,0000,809동,1110
11500-2287,11500,10400,0,1482,0000,808동,1110
11500-2288,11500,10400,0,1482,0000,807동,1110
11500-2289,11500,10400,0,1482,0000,806동,1110
11500-2290,11500,10400,0,1482,0000,805동,1110
11500-2291,11500,10400,0,1482,0000,804동,1110
11500-2292,11500,10400,0,1482,0000,803동,1110
11500-2293,11500,10400,0,1482,0000,802동,1110
11500-2294,11500,10400,0,1482,0000,801동,1110
11380-100249618,11380,10700,0,0759,0000,107동,1106
11380-100249698,11380,10700,0,0759,0000,114동,1106
11380-100249782,11380,10700,0,0759,0000,108동,1106
11380-100249866,11380,10700,0,0759,0000,115동,1106
11380-100249937,11380,10700,0,0759,0000,109동,1106
11380-100249990,11380,10700,0,0759,0000,116동,1106
11380-100250069,11380,10700,0,0759,0000,101동,1106
11380-100250128,11380,10700,0,0759,0000,102동,1106
11380-100250187,11380,10700,0,0759,0000,110동,1106
11380-100250293,11380,10700,0,0759,0000,103동,1106
11380-100250352,11380,10700,0,0759,0000,104동,1106
11380-100250411,11380,10700,0,0759,0000,111동,1106
11380-100250470,11380,10700,0,0759,0000,105동,1106
11380-100250539,11380,10700,0,0759,0000,112동,1106
11380-100250611,11380,10700,0,0759,0000,106동,1106
11380-100250687,11380,10700,0,0759,0000,113동,1106
11170-232,11170,11500,0,0193,0000,114동,1102
11170-233,11170,11500,0,0193,0000,113동,1102
11170-234,11170,11500,0,0193,0000,112동,1102
11170-235,11170,11500,0,0193,0000,111동,1102
11170-236,11170,11500,0,0193,0000,110동,1102
11170-237,11170,11500,0,0193,0000,109동,1102
11170-238,11170,11500,0,0193,0000,108동,1102
11170-239,11170,11500,0,0193,0000,107동,1102
11170-240,11170,11500,0,0193,0000,101동,1102
11170-241,11170,11500,0,0193,0000,106동,1102
11170-242,11170,11500,0,0193,0000,105동,1102
11170-243,11170,11500,0,0193,0000,104동,1102
11170-244,11170,11500,0,0193,0000,103동,1102
11170-245,11170,11500,0,0193,0000,102동,1102
11530-3494,11530,10100,0,0643,0000,109동,1095
11530-3495,11530,10100,0,0643,0000,104동,1095
11530-3496,11530,10100,0,0643,0000,103동,1095
11530-3497,11530,10100,0,0643,0000,102동,1095
11530-3498,11530,10100,0,0643,0000,101동,1095
11530-3500,11530,10100,0,0643,0000,105동,1095
11530-3501,11530,10100,0,0643,0000,111동,1095
11530-3502,11530,10100,0,0643,0000,110동,1095
11530-3503,11530,10100,0,0643,0000,108동,1095
11530-3504,11530,10100,0,0643,0000,107동,1095
11530-3505,11530,10100,0,0643,0000,106동,1095
11680-1916,11680,11800,0,0963,0000,105,1094
11680-1917,11680,11800,0,0963,0000,104,1094
11680-1919,11680,11800,0,0963,0000,103,1094
11680-1920,11680,11800,0,0963,0000,109,1094
11680-1921,11680,11800,0,0963,0000,108,1094
11680-1922,11680,11800,0,0963,0000,107,1094
11680-1923,11680,11800,0,0963,0000,106,1094
11680-1924,11680,11800,0,0963,0000,102,1094
11680-1925,11680,11800,0,0963,0000,110,1094
11680-1926,11680,11800,0,0963,0000,101,1094
11650-100214974,11650,10300,0,0773,0000,207동,1082
11650-100215098,11650,10300,0,0773,0000,201동,1082
11650-100215185,11650,10300,0,0773,0000,208동,1082
11650-100215296,11650,10300,0,0773,0000,202동,1082
11650-100215385,11650,10300,0,0773,0000,209동,1082
11650-100215496,11650,10300,0,0773,0000,203동,1082
11650-100215595,11650,10300,0,0773,0000,210동,1082
11650-100215705,11650,10300,0,0773,0000,204동,1082
11650-100215776,11650,10300,0,0773,0000,205동,1082
11650-100215845,11650,10300,0,0773,0000,211동,1082
11650-100215900,11650,10300,0,0773,0000,206동,1082
11650-100215997,11650,10300,0,0773,0000,212동,1082
11470-100220979,11470,10100,0,1323,0000,106동,1081
11470-100221041,11470,10100,0,1323,0000,101동,1081
11470-100221111,11470,10100,0,1323,0000,112동,1081
11470-100221190,11470,10100,0,1323,0000,102동,1081
11470-100221260,11470,10100,0,1323,0000,107동,1081
11470-100221307,11470,10100,0,1323,0000,108동,1081
11470-100221368,11470,10100,0,1323,0000,113동,1081
11470-100221436,11470,10100,0,1323,0000,103동,1081
11470-100221507,11470,10100,0,1323,0000,109동,1081
11470-100221586,11470,10100,0,1323,0000,114동,1081
11470-100221683,11470,10100,0,1323,0000,115동,1081
11470-100221802,11470,10100,0,1323,0000,104동,1081
11470-100221873,11470,10100,0,1323,0000,110동,1081
11470-100221954,11470,10100,0,1323,0000,105동,1081
11470-100222025,11470,10100,0,1323,0000,111동,1081
11290-5743,11290,10300,0,0636,0000,111동,1074
11290-5744,11290,10300,0,0636,0000,109동,1074
11290-5745,11290,10300,0,0636,0000,108동,1074
11290-5746,11290,10300,0,0636,0000,107동,1074
11290-5747,11290,10300,0,0636,0000,106동,1074
11290-5748,11290,10300,0,0636,0000,105동,1074
11290-5749,11290,10300,0,0636,0000,104동,1074
11290-5750,11290,10300,0,0636,0000,103동,1074
11290-5751,11290,10300,0,0636,0000,102동,1074
11290-5752,11290,10300,0,0636,0000,101동,1074
11290-5753,11290,10300,0,0636,0000,110동,1074
11290-5762,11290,10300,0,0636,0000,116동,1074
11290-5763,11290,10300,0,0636,0000,115동,1074
11290-5764,11290,10300,0,0636,0000,114동,1074
11290-5765,11290,10300,0,0636,0000,112동,1074
11290-5766,11290,10300,0,0636,0000,113동,1074
11650-17272,11650,10800,0,1335,0000,10동,1074
11650-17273,11650,10800,0,1335,0000,2동,1074
11650-17274,11650,10800,0,1335,0000,6동,1074
11650-17275,11650,10800,0,1335,0000,9동,1074
11650-17277,11650,10800,0,1335,0000,5동,1074
11650-17278,11650,10800,0,1335,0000,8동,1074
11650-17279,11650,10800,0,1335,0000,7동,1074
11650-17280,11650,10800,0,1335,0000,3동,1074
11650-17281,11650,10800,0,1335,0000,1동,1074
11215-20199,11215,10500,0,0227,0007,A동,1072
11215-20200,11215,10500,0,0227,0007,C동,1072
11215-20201,11215,10500,0,0227,0007,주차장,1072
11215-20208,11215,10500,0,0227,0007,D동,1072
11230-4533,11230,10300,0,1212,0000,107동,1070
11230-4534,11230,10300,0,1212,0000,106동,1070
11230-4535,11230,10300,0,1212,0000,105동,1070
11230-4536,11230,10300,0,1212,0000,104동,1070
11230-4537,11230,10300,0,1212,0000,103동,1070
11230-4538,11230,10300,0,1212,0000,102동,1070
11230-4539,11230,10300,0,1212,0000,101동,1070
11230-4555,11230,10300,0,1212,0000,112동,1070
11230-4556,11230,10300,0,1212,0000,111동,1070
11230-4557,11230,10300,0,1212,0000,110동,1070
11230-4558,11230,10300,0,1212,0000,109동,1070
11230-4559,11230,10300,0,1212,0000,108동,1070
11260-24756,11260,10400,0,0013,0000,401,1070
11260-24757,11260,10400,0,0013,0000,402,1070
11260-24758,11260,10400,0,0013,0000,405,1070
11260-24759,11260,10400,0,0013,0000,406,1070
11260-24760,11260,10400,0,0013,0000,408,1070
11260-24761,11260,10400,0,0013,0000,411,1070
11260-24762,11260,10400,0,0013,0000,410,1070
11260-24763,11260,10400,0,0013,0000,404,1070
11260-24764,11260,10400,0,0013,0000,403,1070
11260-24767,11260,10400,0,0013,0000,412,1070
11260-24768,11260,10400,0,0013,0000,409,1070
11260-24769,11260,10400,0,0013,0000,407,1070
11470-2840,11470,10200,0,0956,0000,113동,1067
11470-2841,11470,10200,0,0956,0000,112동,1067
11470-2842,11470,10200,0,0956,0000,111동,1067
11470-2843,11470,10200,0,0956,0000,110동,1067
11470-2844,11470,10200,0,0956,0000,109동,1067
11470-2845,11470,10200,0,0956,0000,108동,1067
11470-2846,11470,10200,0,0956,0000,107동,1067
11470-2847,11470,10200,0,0956,0000,106동,1067
11470-2848,11470,10200,0,0956,0000,105동,1067
11470-2849,11470,10200,0,0956,0000,104동,1067
11470-2850,11470,10200,0,0956,0000,103동,1067
11470-2851,11470,10200,0,0956,0000,102동,1067
11470-2852,11470,10200,0,0956,0000,101동,1067
11500-4138,11500,10900,0,0851,0000,1105동,1065
11500-4139,11500,10900,0,0851,0000,1104동,1065
11500-4140,11500,10900,0,0851,0000,1103동,1065
11500-4141,11500,10900,0,0851,0000,1102동,1065
